Idopont,CPU_szazalek,RAM_GB,GPU_szazalek,VRAM_GB,GPU_Watt,GPU_Celsius
19:03:48,50.2,16.56,16,11.39,43.3,52
19:03:49,50.1,16.56,16,11.39,42.6,52
19:03:50,50.2,16.56,16,11.39,43.6,52
19:03:51,50.2,16.57,16,11.39,43.3,52
19:03:52,50.2,16.56,16,11.39,43.6,52
19:03:53,50.1,16.56,16,11.39,42.7,52
19:03:54,50.2,16.56,16,11.39,43.5,52
19:03:55,50.2,16.57,16,11.39,42.7,52
19:03:56,50.1,16.57,16,11.39,43.0,52
19:03:57,31.4,16.57,0,11.39,38.9,52
19:03:58,0.1,16.57,0,11.39,19.9,51
19:03:59,3.5,6.63,0,1.11,18.5,51
19:04:00,45.8,6.69,0,1.11,19.6,51
19:04:01,30.0,6.34,1,0.81,17.5,51
19:04:02,6.6,6.78,0,9.39,19.8,51
19:04:03,27.0,6.85,93,9.40,90.8,62
19:04:04,28.1,6.84,93,9.40,189.4,64
19:04:05,28.2,6.83,93,9.40,191.1,65
19:04:06,28.3,6.81,93,9.40,190.9,65
19:04:07,29.4,6.80,93,9.40,191.2,65
19:04:08,0.2,6.80,0,9.40,80.7,54
19:04:09,0.1,6.79,0,9.40,36.6,54
19:04:10,2.4,7.11,1,9.56,23.0,52
19:04:11,27.3,7.34,0,10.25,22.0,52
19:04:12,50.0,7.34,0,10.25,21.6,51
19:04:13,30.4,7.52,93,10.25,114.4,62
19:04:14,28.1,7.52,93,10.25,190.5,63
19:04:15,28.2,7.52,93,10.25,191.4,63
19:04:16,24.5,7.52,93,10.25,191.2,63
19:04:17,0.1,7.51,0,10.25,40.5,51
19:04:18,14.2,7.59,11,10.25,25.2,49
19:04:19,50.1,7.61,0,10.25,21.1,48
19:04:20,37.7,7.74,93,10.25,54.4,57
19:04:21,28.2,7.73,93,10.25,187.8,60
19:04:22,27.9,7.73,93,10.25,189.0,60
19:04:23,27.8,7.71,93,10.25,188.5,60
19:04:24,28.4,7.70,93,10.25,188.4,60
19:04:25,11.4,7.70,0,10.25,150.4,50
19:04:26,0.1,7.70,0,10.25,25.7,47
19:04:27,18.3,7.71,3,10.25,23.4,46
19:04:28,50.2,7.80,0,10.25,19.6,46
19:04:29,40.4,7.97,92,10.25,31.4,55
19:04:30,28.1,7.96,93,10.25,184.0,57
19:04:31,28.1,7.96,93,10.25,187.1,58
19:04:32,28.4,7.94,93,10.25,187.1,58
19:04:33,28.3,7.93,93,10.25,187.0,58
19:04:34,15.6,7.92,0,10.25,171.0,50
19:04:35,0.2,7.91,0,10.25,53.4,46
19:04:36,36.5,8.02,0,10.25,22.7,45
19:04:37,47.8,8.21,0,10.25,21.4,45
19:04:38,28.2,8.19,92,10.25,100.7,56
19:04:39,28.1,8.19,93,10.25,186.3,57
19:04:40,26.5,8.18,93,10.25,186.2,57
19:04:41,0.1,8.18,0,10.25,80.3,46
19:04:42,0.2,8.17,0,10.25,50.9,46
19:04:43,32.2,8.14,0,10.25,20.6,44
19:04:44,47.3,8.29,0,10.25,17.6,44
19:04:45,28.0,8.29,93,10.25,111.3,55
19:04:46,28.1,8.27,93,10.25,185.5,56
19:04:47,16.5,8.22,0,10.25,155.7,48
19:04:48,0.1,8.22,0,10.25,25.3,45
19:04:49,17.4,8.19,1,10.25,21.7,44
19:04:50,50.1,8.23,0,10.25,18.6,44
19:04:51,34.0,8.37,93,10.25,75.4,54
19:04:52,28.1,8.37,93,10.25,184.8,56
19:04:53,28.0,8.35,92,10.25,185.8,56
19:04:54,28.1,8.34,93,10.25,185.9,57
19:04:55,28.0,8.34,93,10.25,186.1,57
19:04:56,6.5,8.34,0,10.25,123.9,47
19:04:57,0.0,8.34,0,10.25,50.4,46
19:04:58,28.9,8.35,0,10.25,21.9,44
19:04:59,50.1,8.36,0,10.25,17.6,44
19:05:00,30.9,8.54,93,10.25,82.1,55
19:05:01,28.2,8.54,93,10.25,185.4,56
19:05:02,28.1,8.54,93,10.25,186.1,56
19:05:03,28.1,8.54,93,10.25,185.9,57
19:05:04,28.2,8.53,93,10.25,186.0,57
19:05:05,3.3,8.53,0,10.25,107.3,46
19:05:06,0.1,8.53,0,10.25,48.5,46
19:05:07,0.1,8.53,0,10.25,23.0,45
19:05:08,0.0,8.53,0,10.25,19.4,44
19:05:09,0.1,8.52,0,10.25,16.0,44
19:05:10,4.4,8.58,0,10.25,16.4,44
19:05:11,49.2,8.53,0,10.25,17.2,43
19:05:12,46.5,8.74,0,10.25,17.3,43
19:05:13,28.1,8.74,93,10.25,89.4,55
19:05:14,27.8,8.74,93,10.25,185.1,56
19:05:15,0.0,8.73,0,10.25,61.7,45
19:05:16,0.1,8.73,0,10.25,43.8,44
19:05:17,39.1,8.78,0,10.25,20.7,43
19:05:18,46.6,8.94,0,10.25,17.7,43
19:05:19,28.1,8.92,93,10.25,105.8,54
19:05:20,28.1,8.92,93,10.25,185.2,55
19:05:21,28.5,8.91,93,10.25,185.1,56
19:05:22,28.1,8.86,92,10.25,185.3,56
19:05:23,9.4,8.86,0,10.25,117.2,46
19:05:24,0.1,8.86,0,10.25,25.1,44
19:05:25,21.9,8.93,0,10.25,19.9,43
19:05:26,50.1,8.95,0,10.25,18.4,43
19:05:27,29.4,9.14,93,10.25,94.8,54
19:05:28,28.1,9.13,93,10.25,184.4,55
19:05:29,28.1,9.11,93,10.25,185.5,56
19:05:30,28.7,9.11,93,10.25,185.3,56
19:05:31,28.0,9.09,93,10.25,185.5,56
19:05:32,0.7,9.07,0,10.25,88.0,45
19:05:33,0.1,9.06,0,10.25,39.6,45
19:05:34,44.2,9.06,0,10.25,21.5,44
19:05:35,44.8,9.24,0,10.25,18.0,43
19:05:36,28.0,9.24,92,10.25,105.4,55
19:05:37,28.1,9.23,93,10.25,185.3,56
19:05:38,28.3,9.22,93,10.25,185.8,56
19:05:39,28.2,9.21,93,10.25,185.9,56
19:05:40,20.5,9.20,94,10.25,186.7,56
19:05:41,0.1,9.20,0,10.25,41.7,45
19:05:42,28.4,9.26,0,10.25,25.1,44
19:05:43,50.2,9.29,0,10.25,22.0,44
19:05:44,16.6,9.46,0,10.25,66.6,47
19:05:45,0.1,9.45,0,10.25,25.2,44
19:05:46,24.3,9.67,0,10.25,22.5,43
19:05:47,50.1,9.69,0,10.25,17.8,43
19:05:48,37.6,9.73,93,10.25,46.7,52
19:05:49,28.2,9.73,93,10.25,184.4,55
19:05:50,28.2,9.72,92,10.25,185.2,55
19:05:51,28.1,9.71,93,10.25,184.9,56
19:05:52,28.4,9.70,93,10.25,185.6,56
19:05:53,10.6,9.70,0,10.25,147.1,47
19:05:54,6.3,9.71,0,10.25,34.4,45
19:05:55,50.1,9.70,0,10.25,23.1,44
19:05:56,38.8,9.88,95,10.25,37.4,51
19:05:57,28.1,9.87,93,10.25,184.8,55
19:05:58,27.9,9.87,93,10.25,185.8,56
19:05:59,28.1,9.87,93,10.25,185.5,56
19:06:00,4.8,9.86,0,10.25,93.2,45
19:06:01,0.0,9.86,0,10.25,28.7,45
19:06:02,17.1,9.89,5,10.25,20.3,43
19:06:03,50.2,9.81,0,10.25,17.3,43
19:06:04,32.0,10.03,93,10.25,83.5,54
19:06:05,28.1,10.02,93,10.25,184.2,55
19:06:06,28.1,10.01,93,10.25,185.7,56
19:06:07,28.2,10.01,93,10.25,185.6,56
19:06:08,24.6,10.00,92,10.25,185.7,56
19:06:09,0.0,10.00,0,10.25,78.2,45
19:06:10,0.2,10.00,0,10.25,49.1,45
19:06:11,4.6,10.05,0,10.25,23.3,44
19:06:12,49.8,10.02,0,10.25,16.9,43
19:06:13,39.0,10.18,96,10.25,32.3,51
19:06:14,28.1,10.18,93,10.25,183.7,55
19:06:15,28.1,10.17,93,10.25,185.4,55
19:06:16,28.1,10.17,93,10.25,185.5,56
19:06:17,10.9,10.17,0,10.25,135.2,46
19:06:18,0.1,10.16,0,10.25,47.5,45
19:06:19,32.4,10.17,0,10.25,21.6,43
19:06:20,50.1,10.21,0,10.25,17.8,43
19:06:21,28.7,10.35,93,10.25,82.0,54
19:06:22,28.1,10.35,93,10.25,184.8,55
19:06:23,28.0,10.35,93,10.25,185.4,56
19:06:24,28.5,10.35,93,10.25,185.5,56
19:06:25,28.2,10.35,93,10.25,185.9,56
19:06:26,0.6,10.34,0,10.25,100.3,45
19:06:27,4.7,10.39,0,10.25,41.7,45
19:06:28,49.2,10.38,0,10.25,21.3,44
19:06:29,46.2,10.57,0,10.25,17.5,43
19:06:30,28.2,10.57,93,10.25,115.5,55
19:06:31,28.1,10.55,93,10.25,185.5,56
19:06:32,28.2,10.49,93,10.25,185.7,56
19:06:33,27.9,10.49,93,10.25,185.7,56
19:06:34,22.7,10.49,93,10.25,186.3,56
19:06:35,0.1,10.49,0,10.25,58.0,45
19:06:36,0.0,10.49,0,10.25,25.2,44
19:06:37,38.0,10.52,0,10.25,18.6,44
19:06:38,46.7,10.72,0,10.25,18.3,43
19:06:39,28.2,10.71,93,10.25,99.4,55
19:06:40,28.1,10.71,93,10.25,185.4,56
19:06:41,28.2,10.69,93,10.25,185.6,56
19:06:42,28.2,10.69,93,10.25,186.0,56
19:06:43,23.2,10.69,93,10.25,186.4,56
19:06:44,0.1,10.68,0,10.25,61.7,45
19:06:45,0.1,10.68,0,10.25,43.8,45
19:06:46,35.0,10.66,0,10.25,20.5,44
19:06:47,45.6,10.88,0,10.25,17.5,44
19:06:48,28.1,10.87,93,10.25,111.3,55
19:06:49,28.1,10.87,93,10.25,184.9,56
19:06:50,28.3,10.87,92,10.25,185.9,56
19:06:51,28.0,10.86,93,10.25,186.0,56
19:06:52,21.5,10.86,93,10.25,186.5,57
19:06:53,0.1,10.87,0,10.25,51.9,45
19:06:54,0.1,10.86,0,10.25,49.5,45
19:06:55,37.2,10.90,0,10.25,20.9,44
19:06:56,46.6,11.06,0,10.25,17.9,44
19:06:57,28.2,11.05,93,10.25,104.9,55
19:06:58,28.1,11.05,93,10.25,185.5,56
19:06:59,27.9,11.05,93,10.25,185.9,56
19:07:00,28.1,11.05,94,10.25,186.1,56
19:07:01,22.9,11.05,93,10.25,186.7,57
19:07:02,0.1,11.05,0,10.25,60.8,45
19:07:03,22.1,11.11,1,10.25,25.2,45
19:07:04,50.1,11.14,0,10.25,18.2,44
19:07:05,33.3,11.30,93,10.25,73.4,54
19:07:06,28.1,11.30,93,10.25,185.0,56
19:07:07,15.5,11.30,54,10.25,180.3,52
19:07:08,0.1,11.29,0,10.25,49.4,45
19:07:09,0.1,11.29,0,10.25,24.1,44
19:07:10,32.4,11.28,0,10.25,17.0,44
19:07:11,50.1,11.32,0,10.25,18.3,43
19:07:12,34.3,11.43,93,10.25,70.9,53
19:07:13,28.1,11.43,93,10.25,184.5,55
19:07:14,28.2,11.43,93,10.25,185.6,56
19:07:15,28.1,11.43,93,10.25,185.6,56
19:07:16,28.2,11.43,93,10.25,186.0,56
19:07:17,6.8,11.43,0,10.25,131.0,46
19:07:18,0.1,11.43,0,10.25,25.2,45
19:07:19,31.4,11.44,0,10.25,21.4,44
19:07:20,48.1,11.64,0,10.25,18.6,44
19:07:21,29.7,11.64,93,10.25,92.8,54
19:07:22,28.1,11.64,93,10.25,185.5,56
19:07:23,28.2,11.64,93,10.25,186.1,56
19:07:24,28.3,11.64,93,10.25,186.0,56
19:07:25,27.1,11.64,93,10.25,186.5,57
19:07:26,0.0,11.64,0,10.25,96.2,46
19:07:27,0.1,11.64,0,10.25,38.7,45
19:07:28,1.1,6.76,0,1.66,22.0,44
19:07:29,8.0,6.76,0,1.66,18.8,44
19:07:30,50.0,6.76,0,1.66,17.8,43
19:07:31,16.2,6.76,0,1.66,17.9,43
19:07:32,0.1,6.75,0,1.66,16.7,43
19:07:33,0.0,6.75,0,1.66,17.0,43
19:07:34,0.1,6.75,0,1.66,17.6,43
19:07:35,0.1,6.74,0,1.66,16.2,42
19:07:36,4.2,6.77,0,1.66,16.0,42
19:07:37,49.2,6.79,0,1.66,16.7,42
19:07:38,27.1,6.78,0,1.66,17.7,42
19:07:39,0.0,6.76,0,1.66,16.5,42
19:07:40,0.1,6.76,0,1.66,16.5,41
19:07:41,0.0,6.74,0,1.66,17.4,41
19:07:42,0.1,6.74,0,1.66,16.2,41
19:07:43,16.8,6.89,0,1.66,16.1,41
19:07:44,50.1,6.92,0,1.66,16.9,41
19:07:46,18.5,6.88,0,1.66,17.0,41
19:07:47,0.2,6.86,0,1.66,15.8,41
19:07:48,0.1,6.85,0,1.66,15.6,41
19:07:49,0.1,6.83,0,1.66,16.2,41
19:07:50,0.1,6.82,0,1.66,15.6,41
19:07:51,4.2,6.86,2,1.66,15.7,41
19:07:52,49.2,6.97,0,1.66,16.4,41
19:07:53,43.0,6.92,0,1.66,16.2,41
19:07:54,0.1,6.91,0,1.66,15.7,41
19:07:55,0.1,6.89,0,1.66,16.5,41
19:07:56,0.0,6.88,0,1.66,16.5,41
19:07:57,0.2,6.88,0,1.66,15.7,41
19:07:58,18.2,6.85,0,1.66,15.7,41
19:07:59,50.1,6.86,0,1.66,16.7,41
19:08:00,13.2,6.81,0,1.66,15.8,41
19:08:01,0.1,6.81,0,1.66,16.1,41
19:08:02,0.2,6.80,0,1.66,16.2,41
19:08:03,0.2,6.80,0,1.66,16.3,41
19:08:04,0.0,6.79,0,1.66,15.7,41
19:08:05,0.1,6.78,0,1.66,15.5,41
19:08:06,0.1,6.77,0,1.66,15.2,41
19:08:07,0.1,6.77,0,1.66,15.2,41
19:08:08,17.1,6.72,0,1.66,15.6,41
19:08:09,50.1,6.72,0,1.66,17.5,41
19:08:10,7.1,6.70,0,1.66,17.4,41
19:08:11,0.1,6.70,0,1.66,15.8,41
19:08:12,0.1,6.69,0,1.66,15.6,41
19:08:13,0.2,6.69,0,1.66,15.3,41
19:08:14,0.1,6.69,0,1.66,15.4,41
19:08:15,0.2,6.68,0,1.66,15.7,42
19:08:16,0.1,6.68,0,1.66,16.0,42
19:08:17,0.0,6.68,0,1.66,16.7,42
19:08:18,0.1,6.69,0,1.66,16.2,42
19:08:19,32.4,6.74,0,1.66,17.2,42
19:08:20,48.5,6.71,0,1.66,17.3,42
19:08:21,0.1,6.71,0,1.66,16.4,42
19:08:22,0.1,6.71,0,1.66,16.1,42
19:08:23,0.1,6.71,0,1.66,15.9,42
19:08:24,0.2,6.71,0,1.66,16.7,42
19:08:25,0.1,6.71,0,1.66,15.9,42
19:08:26,0.1,6.71,0,1.66,15.7,42
19:08:27,4.1,6.76,0,1.66,15.7,42
19:08:28,49.2,6.78,0,1.66,17.1,42
19:08:29,31.1,6.75,0,1.66,16.1,42
19:08:30,0.2,6.75,0,1.66,15.7,42
19:08:31,0.0,6.74,0,1.66,17.2,42
19:08:32,0.1,6.74,0,1.66,15.6,42
19:08:33,0.1,6.74,0,1.66,15.7,42
19:08:34,0.2,6.74,0,1.66,15.8,42
19:08:35,0.1,6.74,0,1.66,15.7,42
19:08:36,0.0,6.74,0,1.66,15.6,42
19:08:37,0.3,6.73,0,1.66,15.8,42
19:08:38,47.0,6.74,0,1.66,17.2,42
19:08:39,48.9,6.74,0,1.66,17.3,42
19:08:40,0.0,6.74,0,1.66,16.5,42
19:08:41,0.1,6.74,0,1.66,16.1,42
19:08:42,0.1,6.73,0,1.66,15.9,42
19:08:43,0.2,6.73,0,1.66,16.0,42
19:08:44,0.2,6.73,0,1.66,16.0,42
19:08:45,0.0,6.73,0,1.66,15.9,42
19:08:46,14.2,6.81,0,1.66,16.2,42
19:08:47,50.1,6.82,0,1.66,16.7,42
19:08:48,17.0,6.79,0,1.66,16.3,42
19:08:49,0.0,6.79,0,1.66,15.9,42
19:08:50,0.1,6.78,0,1.66,15.3,42
19:08:51,0.0,6.78,0,1.66,15.3,42
19:08:52,0.2,6.73,0,1.66,15.9,42
19:08:53,0.1,6.73,0,1.66,16.1,42
19:08:54,0.0,6.73,0,1.66,15.5,42
19:08:55,0.1,6.73,0,1.66,15.4,42
19:08:56,0.1,6.73,0,1.66,15.5,42
19:08:57,15.1,6.77,0,1.66,15.9,42
19:08:58,50.0,6.77,0,1.66,17.0,42
19:08:59,8.5,6.78,0,1.66,16.2,42
19:09:00,0.1,6.78,0,1.66,16.3,42
19:09:01,0.1,6.78,0,1.66,16.5,42
19:09:02,0.0,6.78,0,1.66,15.8,42
19:09:03,0.1,6.78,0,1.66,16.0,42
19:09:04,0.2,6.78,0,1.66,16.0,42
19:09:05,0.1,6.77,0,1.66,15.8,42
19:09:06,0.2,6.77,0,1.66,15.8,43
19:09:07,0.2,6.76,0,1.66,16.4,43
19:09:08,44.2,6.83,0,1.66,17.0,43
19:09:09,35.9,6.78,0,1.66,17.1,43
19:09:10,0.0,6.78,0,1.66,16.3,43
19:09:11,0.0,6.77,0,1.66,15.6,43
19:09:12,0.2,6.77,0,1.66,15.7,43
19:09:13,0.0,6.77,0,1.66,15.7,43
19:09:14,0.1,6.77,0,1.66,16.3,43
19:09:15,0.1,6.77,0,1.66,15.6,43
19:09:16,0.1,6.75,0,1.66,15.6,43
19:09:17,0.1,6.75,0,1.66,15.8,43
19:09:18,0.1,6.75,0,1.66,15.5,43
19:09:19,32.2,6.78,0,1.66,16.8,43
19:09:20,50.1,6.79,0,1.66,16.9,43
19:09:21,2.1,6.78,0,1.66,16.3,43
19:09:22,0.2,6.78,0,1.66,16.3,43
19:09:23,0.0,6.78,0,1.66,15.8,43
19:09:24,0.1,6.78,0,1.66,15.5,43
19:09:25,0.0,6.78,0,1.66,15.5,43
19:09:26,0.2,6.78,0,1.66,15.8,43
19:09:27,0.1,6.77,0,1.66,15.8,43
19:09:28,0.1,6.77,0,1.66,16.4,43
19:09:29,0.1,6.77,0,1.66,17.0,43
19:09:30,0.0,6.77,0,1.66,16.2,43
19:09:31,38.1,6.84,0,1.66,16.6,43
19:09:32,50.1,6.84,0,1.66,17.6,43
19:09:33,7.9,6.81,0,1.66,16.6,43
19:09:34,0.1,6.81,0,1.66,15.9,43
19:09:35,0.0,6.80,0,1.66,16.4,43
19:09:36,0.1,6.80,0,1.66,17.1,43
19:09:37,0.1,6.80,0,1.66,16.2,43
19:09:38,0.1,6.79,0,1.66,16.0,43
19:09:39,0.1,6.79,0,1.66,16.0,43
19:09:40,0.1,6.79,0,1.66,16.0,43
19:09:41,0.1,6.79,0,1.66,16.2,43
19:09:42,0.1,6.78,0,1.66,16.2,43
19:09:43,0.2,6.78,0,1.66,16.6,43
19:09:44,0.1,6.78,0,1.66,15.5,43
19:09:45,20.1,6.84,0,1.66,15.9,43
19:09:46,50.1,6.80,0,1.66,17.3,43
19:09:47,12.1,6.82,0,1.66,16.3,43
19:09:48,0.1,6.81,0,1.66,15.8,43
19:09:49,0.0,6.80,0,1.66,16.2,43
19:09:50,0.1,6.80,0,1.66,16.7,43
19:09:51,0.1,6.79,0,1.66,15.7,43
19:09:52,0.1,6.78,0,1.66,15.7,43
19:09:53,0.1,6.78,0,1.66,15.6,43
19:09:54,0.2,6.76,0,1.66,15.6,43
19:09:55,0.2,6.76,0,1.66,15.9,43
19:09:56,0.0,6.76,0,1.66,15.8,43
19:09:57,0.1,6.76,0,1.66,17.1,43
19:09:58,0.0,6.76,0,1.66,16.2,43
19:09:59,44.4,6.75,0,1.66,17.4,43
19:10:00,30.0,6.76,0,1.66,16.6,43
19:10:01,0.1,6.76,0,1.66,16.8,43
19:10:02,0.1,6.76,0,1.66,16.1,43
19:10:03,0.2,6.76,0,1.66,16.0,43
19:10:04,0.2,6.76,0,1.66,16.6,43
19:10:05,0.1,6.76,0,1.66,16.8,43
19:10:06,0.1,6.76,0,1.66,15.9,43
19:10:07,0.1,6.76,0,1.66,15.9,43
19:10:08,13.1,6.78,2,1.66,15.9,43
19:10:09,50.1,6.85,0,1.66,16.9,43
19:10:10,16.9,6.78,0,1.66,16.2,43
19:10:11,0.1,6.76,0,1.66,16.5,43
19:10:12,0.1,6.76,0,1.66,16.8,43
19:10:13,0.1,6.76,0,1.66,16.0,43
19:10:14,0.1,6.76,0,1.66,15.7,43
19:10:15,0.1,6.75,0,1.66,15.6,43
19:10:16,3.9,6.80,0,1.66,15.9,43
19:10:17,49.2,6.77,0,1.66,16.6,43
19:10:18,31.3,6.74,0,1.66,17.1,43
19:10:19,0.1,6.74,0,1.66,17.1,43
19:10:20,0.1,6.74,0,1.66,16.0,43
19:10:21,0.1,6.73,0,1.66,15.9,43
19:10:22,0.1,6.73,0,1.66,15.7,43
19:10:23,0.1,6.73,0,1.66,15.8,43
19:10:24,0.2,6.73,0,1.66,15.6,43
19:10:25,11.3,6.78,0,1.66,15.7,43
19:10:26,50.1,6.79,0,1.66,17.7,43
19:10:27,34.6,6.77,0,1.66,17.8,43
19:10:28,0.1,6.77,0,1.66,16.6,43
19:10:29,0.0,6.77,0,1.66,15.8,43
19:10:30,0.1,6.76,0,1.66,15.8,43
19:10:31,0.1,6.76,0,1.66,15.8,43
19:10:32,0.0,6.76,0,1.66,15.6,44
19:10:33,0.2,6.76,0,1.66,16.4,43
19:10:34,0.1,6.75,0,1.66,15.8,43
19:10:35,0.1,6.75,0,1.66,15.9,44
19:10:36,0.1,6.75,0,1.66,15.9,43
19:10:37,10.9,6.76,0,1.66,16.0,44
19:10:38,50.1,6.87,0,1.66,17.1,44
19:10:39,21.0,6.84,0,1.66,17.2,44
19:10:40,0.1,6.84,0,1.66,16.7,44
19:10:41,0.1,6.83,0,1.66,16.3,44
19:10:42,0.1,6.82,0,1.66,16.1,44
19:10:43,0.2,6.81,0,1.66,16.1,44
19:10:44,0.1,6.81,0,1.66,16.0,44
19:10:45,0.0,6.80,0,1.66,16.1,44
19:10:46,0.2,6.80,0,1.66,16.2,44
19:10:47,0.1,6.80,0,1.66,16.9,44
19:10:48,0.1,6.79,0,1.66,17.0,44
19:10:49,9.6,6.78,0,1.66,15.9,44
19:10:50,50.1,6.77,0,1.66,17.0,44
19:10:51,14.2,6.79,0,1.66,17.0,44
19:10:52,0.2,6.78,0,1.66,16.7,44
19:10:53,0.1,6.77,0,1.66,15.9,44
19:10:54,0.1,6.77,0,1.66,16.3,44
19:10:55,0.1,6.77,0,1.66,16.9,44
19:10:56,0.1,6.77,0,1.66,16.0,44
19:10:57,0.1,6.76,0,1.66,15.9,44
19:10:58,0.3,6.76,0,1.66,15.8,44
19:10:59,0.0,6.76,0,1.66,15.8,44
19:11:00,0.1,6.76,0,1.66,15.8,44
19:11:01,0.1,6.75,0,1.66,16.4,44
19:11:02,32.2,6.76,0,1.66,17.2,44
19:11:03,48.5,6.75,0,1.66,17.4,44
19:11:04,0.1,6.75,0,1.66,16.5,44
19:11:05,0.0,6.75,0,1.66,15.8,44
19:11:06,0.4,6.74,0,1.66,15.5,44
19:11:07,0.0,6.74,0,1.66,15.6,44
19:11:08,0.2,6.74,0,1.66,16.0,44
19:11:09,0.0,6.73,0,1.66,16.9,44
19:11:10,0.1,6.73,0,1.66,15.8,44
19:11:11,0.1,6.73,0,1.66,15.8,44
19:11:12,0.1,6.73,0,1.66,15.9,44
19:11:13,0.1,6.72,0,1.66,15.9,44
19:11:14,0.0,6.71,0,1.66,16.2,44
19:11:15,36.1,6.74,0,1.66,16.5,44
19:11:16,49.2,6.72,0,1.66,17.6,44
19:11:17,0.1,6.72,0,1.66,16.1,44
19:11:18,0.1,6.72,0,1.66,15.9,44
19:11:19,0.1,6.72,0,1.66,15.8,44
19:11:20,0.0,6.72,0,1.66,15.6,44
19:11:21,0.3,6.71,0,1.66,15.6,44
19:11:22,0.1,6.71,0,1.66,15.5,44
19:11:23,0.1,6.71,0,1.66,16.6,44
19:11:24,0.1,6.70,0,1.66,15.9,44
19:11:25,33.5,6.76,0,1.66,16.2,44
19:11:26,50.1,6.78,0,1.66,17.1,44
19:11:27,13.1,6.75,0,1.66,16.5,44
19:11:28,0.0,6.74,0,1.66,16.0,44
19:11:29,0.1,6.74,0,1.66,15.8,44
19:11:30,0.1,6.74,0,1.66,16.4,44
19:11:31,0.0,6.74,0,1.66,16.4,44
19:11:32,0.2,6.73,0,1.66,15.6,44
19:11:33,0.2,6.73,0,1.66,15.5,44
19:11:34,0.2,6.72,0,1.66,15.7,44
19:11:35,0.1,6.72,0,1.66,15.6,44
19:11:36,26.5,6.77,0,1.66,15.9,44
19:11:37,50.1,6.79,0,1.66,17.2,44
19:11:38,4.5,6.72,0,1.66,17.3,44
19:11:39,0.1,6.72,0,1.66,15.8,44
19:11:40,0.1,6.72,0,1.66,15.7,44
19:11:41,0.1,6.72,0,1.66,15.7,44
19:11:42,0.2,6.72,0,1.66,15.6,44
19:11:43,0.2,6.72,0,1.66,15.7,44
19:11:44,0.1,6.72,0,1.66,16.0,44
19:11:45,4.2,6.77,0,1.66,16.3,44
19:11:46,48.8,6.71,0,1.66,16.7,44
19:11:47,22.0,6.71,0,1.66,15.9,44
19:11:48,0.2,6.71,0,1.66,15.7,44
19:11:49,0.2,6.71,0,1.66,15.4,44
19:11:50,0.1,6.71,0,1.66,15.6,44
19:11:51,0.1,6.71,0,1.66,16.5,44
19:11:52,4.9,6.72,0,1.66,16.4,44
19:11:53,50.1,6.89,0,1.66,16.8,44
19:11:54,25.9,6.83,0,1.66,16.3,44
19:11:55,0.2,6.81,0,1.66,15.5,44
19:11:56,0.1,6.81,0,1.66,15.5,44
19:11:57,0.0,6.81,0,1.66,15.4,44
19:11:58,0.2,6.80,0,1.66,15.8,44
19:11:59,43.5,6.94,0,1.66,17.1,44
19:12:00,41.2,6.93,0,1.65,16.7,44
19:12:01,0.2,6.92,0,1.65,16.6,44
19:12:02,0.1,6.92,0,1.65,15.4,44
19:12:03,0.1,6.91,0,1.65,15.4,44
19:12:04,0.1,6.91,0,1.65,15.4,44
19:12:05,37.9,7.05,0,1.65,16.6,44
19:12:06,50.1,7.00,0,1.65,17.4,44
19:12:07,7.6,6.99,0,1.65,16.2,44
19:12:08,0.3,6.98,0,1.65,15.9,44
19:12:09,0.0,6.98,0,1.65,15.6,44
19:12:10,0.1,6.96,0,1.65,15.6,44
19:12:11,4.6,6.95,1,1.65,15.9,44
19:12:12,50.1,6.99,0,1.65,17.3,44
19:12:13,26.2,6.93,0,1.65,17.3,44
19:12:14,0.1,6.92,0,1.65,16.0,44
19:12:15,0.1,6.89,0,1.65,15.9,44
19:12:16,0.0,6.89,0,1.65,15.7,44
19:12:17,0.1,6.89,0,1.65,15.6,44
19:12:18,26.8,6.86,0,1.65,16.5,44
19:12:19,47.1,6.84,0,1.65,16.8,44
19:12:20,0.1,6.84,0,1.65,16.8,44
19:12:21,0.0,6.82,0,1.65,15.5,44
19:12:22,0.1,6.81,0,1.65,15.4,44
19:12:23,0.1,6.80,0,1.65,15.3,44
19:12:24,0.1,6.80,0,1.65,15.3,44
19:12:25,0.1,6.78,0,1.65,15.4,44
19:12:26,22.6,6.87,0,1.65,16.2,44
19:12:27,50.1,6.83,0,1.65,17.1,44
19:12:28,8.0,6.78,0,1.65,17.1,44
19:12:29,0.0,6.78,0,1.65,15.8,44
19:12:30,0.1,6.77,0,1.65,15.5,44
19:12:31,0.1,6.77,0,1.65,15.6,44
19:12:32,0.0,6.77,0,1.65,15.5,44
19:12:33,0.1,6.76,0,1.65,15.5,44
19:12:34,0.2,6.76,0,1.65,15.9,44
19:12:35,11.0,6.89,0,1.65,16.2,44
19:12:36,50.0,6.93,0,1.65,16.4,44
19:12:37,23.8,6.88,0,1.65,15.9,44
19:12:38,0.0,6.87,0,1.65,15.3,44
19:12:39,0.1,6.87,0,1.65,15.2,44
19:12:40,0.2,6.85,0,1.65,15.2,44
19:12:41,0.1,6.85,0,1.65,16.2,44
19:12:42,0.1,6.84,0,1.65,16.4,44
19:12:43,0.1,6.83,0,1.65,15.8,44
19:12:44,0.2,6.82,0,1.65,15.6,44
